178,13	1136,62
178,35	1136,62
178,57	1136,62
178,78	1193,97
179,00	1185,77
179,22	1277,93
179,44	1267,69
179,66	1284,08
179,87	1357,80
180,09	1308,65
180,31	1357,80
180,53	1341,42
180,75	1304,56
180,96	1292,27
181,18	1243,12
181,40	1294,32
181,62	1263,60
181,84	1318,89
182,05	1292,27
182,27	1185,77
182,49	1304,56
182,71	1294,32
182,92	1335,28
183,14	1284,08
183,36	1292,27
183,58	1284,08
183,80	1390,57
184,01	1361,90
184,23	1318,89
184,45	1333,23
184,67	1337,32
184,89	1314,80
185,10	1351,66
185,32	1261,55
185,54	1300,46
185,76	1325,04
185,97	1261,55
186,19	1275,88
186,41	1325,04
186,63	1345,52
186,84	1282,03
187,06	1284,08
187,28	1331,18
187,50	1226,73
187,72	1361,90
187,93	1366,00
188,15	1290,22
188,37	1286,12
188,59	1308,65
188,80	1314,80
189,02	1292,27
189,24	1308,65
189,46	1366,00
189,67	1314,80
189,89	1343,47
190,11	1341,42
190,33	1361,90
190,54	1409,00
190,76	1357,80
190,98	1304,56
191,20	1298,41
191,41	1290,22
191,63	1341,42
191,85	1206,25
192,07	1345,52
192,28	1279,98
192,50	1333,23
192,72	1284,08
192,94	1349,61
193,15	1351,66
193,37	1363,95
193,59	1374,19
193,81	1341,42
194,02	1284,08
194,24	1316,84
194,46	1306,60
194,67	1368,04
194,89	1263,60
195,11	1267,69
195,33	1316,84
195,54	1382,38
195,76	1355,76
195,98	1292,27
196,20	1333,23
196,41	1304,56
196,63	1294,32
196,85	1333,23
197,06	1214,45
197,28	1243,12
197,50	1288,17
197,72	1288,17
197,93	1325,04
198,15	1349,61
198,37	1333,23
198,58	1308,65
198,80	1359,85
199,02	1390,57
199,24	1259,50
199,45	1271,79
199,67	1259,50
199,89	1261,55
200,10	1335,28
200,32	1284,08
200,54	1271,79
200,76	1269,74
200,97	1314,80
201,19	1296,36
201,41	1310,70
201,62	1284,08
201,84	1304,56
202,06	1343,47
202,28	1329,13
202,49	1376,24
202,71	1351,66
202,93	1353,71
203,14	1316,84
203,36	1347,56
203,58	1228,78
203,79	1243,12
204,01	1327,08
204,23	1366,00
204,44	1419,24
204,66	1304,56
204,88	1357,80
205,10	1302,51
205,31	1329,13
205,53	1302,51
205,75	1359,85
205,96	1296,36
206,18	1306,60
206,40	1308,65
206,61	1226,73
206,83	1316,84
207,05	1218,54
207,26	1296,36
207,48	1366,00
207,70	1322,99
207,91	1316,84
208,13	1366,00
208,35	1306,60
208,56	1302,51
208,78	1314,80
209,00	1300,46
209,21	1296,36
209,43	1333,23
209,65	1292,27
209,86	1236,97
210,08	1368,04
210,30	1286,12
210,51	1308,65
210,73	1247,21
210,95	1329,13
211,16	1316,84
211,38	1267,69
211,60	1306,60
211,81	1341,42
212,03	1284,08
212,25	1320,94
212,46	1333,23
212,68	1357,80
212,90	1349,61
213,11	1214,45
213,33	1357,80
213,55	1345,52
213,76	1320,94
213,98	1261,55
214,20	1239,02
214,41	1325,04
214,63	1357,80
214,84	1341,42
215,06	1351,66
215,28	1310,70
215,49	1409,00
215,71	1339,37
215,93	1368,04
216,14	1267,69
216,36	1308,65
216,58	1300,46
216,79	1329,13
217,01	1372,14
217,22	1275,88
217,44	1398,76
217,66	1294,32
217,87	1341,42
218,09	1263,60
218,31	1275,88
218,52	1329,13
218,74	1331,18
218,95	1333,23
219,17	1245,16
219,39	1277,93
219,60	1284,08
219,82	1349,61
220,04	1370,09
220,25	1290,22
220,47	1318,89
220,68	1286,12
220,90	1357,80
221,12	1279,98
221,33	1345,52
221,55	1325,04
221,77	1275,88
221,98	1308,65
222,20	1320,94
222,41	1374,19
222,63	1288,17
222,85	1304,56
223,06	1296,36
223,28	1366,00
223,49	1269,74
223,71	1259,50
223,93	1308,65
224,14	1382,38
224,36	1353,71
224,57	1286,12
224,79	1284,08
225,01	1243,12
225,22	1302,51
225,44	1300,46
225,65	1277,93
225,87	1390,57
226,09	1286,12
226,30	1390,57
226,52	1366,00
226,73	1234,93
226,95	1409,00
227,17	1310,70
227,38	1310,70
227,60	1400,81
227,81	1316,84
228,03	1212,40
228,24	1339,37
228,46	1390,57
228,68	1312,75
228,89	1353,71
229,11	1239,02
229,32	1308,65
229,54	1245,16
229,75	1341,42
229,97	1251,31
230,19	1284,08
230,40	1269,74
230,62	1292,27
230,83	1370,09
231,05	1366,00
231,26	1320,94
231,48	1267,69
231,70	1349,61
231,91	1318,89
232,13	1366,00
232,34	1308,65
232,56	1284,08
232,77	1316,84
232,99	1331,18
233,21	1513,45
233,42	1255,40
233,64	1333,23
233,85	1302,51
234,07	1251,31
234,28	1333,23
234,50	1282,03
234,71	1318,89
234,93	1357,80
235,15	1359,85
235,36	1294,32
235,58	1325,04
235,79	1271,79
236,01	1198,06
236,22	1351,66
236,44	1411,05
236,65	1267,69
236,87	1337,32
237,08	1308,65
237,30	1279,98
237,52	1333,23
237,73	1267,69
237,95	1357,80
238,16	1279,98
238,38	1312,75
238,59	1243,12
238,81	1335,28
239,02	1318,89
239,24	1361,90
239,45	1337,32
239,67	1300,46
239,88	1261,55
240,10	1357,80
240,31	1320,94
240,53	1329,13
240,74	1341,42
240,96	1335,28
241,18	1327,08
241,39	1273,84
241,61	1308,65
241,82	1263,60
242,04	1292,27
242,25	1294,32
242,47	1308,65
242,68	1357,80
242,90	1300,46
243,11	1312,75
243,33	1345,52
243,54	1404,91
243,76	1236,97
243,97	1423,34
244,19	1333,23
244,40	1284,08
244,62	1325,04
244,83	1329,13
245,05	1259,50
245,26	1341,42
245,48	1277,93
245,69	1345,52
245,91	1288,17
246,12	1349,61
246,34	1378,28
246,55	1292,27
246,77	1222,64
246,98	1325,04
247,20	1247,21
247,41	1243,12
247,63	1312,75
247,84	1279,98
248,06	1413,10
248,27	1261,55
248,49	1292,27
248,70	1316,84
248,92	1286,12
249,13	1271,79
249,35	1320,94
249,56	1241,07
249,78	1300,46
249,99	1370,09
250,21	1357,80
250,42	1284,08
250,64	1320,94
250,85	1308,65
251,06	1366,00
251,28	1382,38
251,49	1288,17
251,71	1349,61
251,92	1259,50
252,14	1337,32
252,35	1247,21
252,57	1302,51
252,78	1337,32
253,00	1300,46
253,21	1247,21
253,43	1292,27
253,64	1267,69
253,86	1327,08
254,07	1249,26
254,28	1255,40
254,50	1357,80
254,71	1318,89
254,93	1226,73
255,14	1306,60
255,36	1296,36
255,57	1284,08
255,79	1294,32
256,00	1409,00
256,22	1363,95
256,43	1349,61
256,64	1351,66
256,86	1327,08
257,07	1279,98
257,29	1284,08
257,50	1245,16
257,72	1308,65
257,93	1267,69
258,15	1329,13
258,36	1333,23
258,57	1325,04
258,79	1318,89
259,00	1284,08
259,22	1361,90
259,43	1292,27
259,65	1245,16
259,86	1320,94
260,08	1261,55
260,29	1482,73
260,50	1234,93
260,72	1554,41
260,93	1239,02
261,15	1325,04
261,36	1304,56
261,58	1253,36
261,79	1228,78
262,00	1335,28
262,22	1443,82
262,43	1331,18
262,65	1351,66
262,86	1341,42
263,07	1378,28
263,29	1374,19
263,50	1286,12
263,72	1210,35
263,93	1271,79
264,15	1357,80
264,36	1318,89
264,57	1302,51
264,79	1339,37
265,00	1325,04
265,22	1300,46
265,43	1325,04
265,64	1341,42
265,86	1286,12
266,07	1271,79
266,29	1304,56
266,50	1286,12
266,71	1306,60
266,93	1275,88
267,14	1277,93
267,36	1290,22
267,57	1275,88
267,78	1327,08
268,00	1351,66
268,21	1359,85
268,43	1269,74
268,64	1241,07
268,85	1322,99
269,07	1306,60
269,28	1345,52
269,50	1296,36
269,71	1325,04
269,92	1376,24
270,14	1382,38
270,35	1220,59
270,56	1384,43
270,78	1374,19
270,99	1275,88
271,21	1249,26
271,42	1308,65
271,63	1374,19
271,85	1302,51
272,06	1337,32
272,27	1322,99
272,49	1320,94
272,70	1327,08
272,92	1318,89
273,13	1368,04
273,34	1304,56
273,56	1279,98
273,77	1333,23
273,98	1327,08
274,20	1341,42
274,41	1236,97
274,63	1300,46
274,84	1267,69
275,05	1269,74
275,27	1300,46
275,48	1284,08
275,69	1277,93
275,91	1228,78
276,12	1286,12
