178,13	1202,16
178,35	1202,16
178,57	1202,16
178,78	1161,20
179,00	1243,12
179,22	1288,17
179,44	1300,46
179,66	1341,42
179,87	1357,80
180,09	1378,28
180,31	1378,28
180,53	1349,61
180,75	1331,18
180,96	1304,56
181,18	1368,04
181,40	1376,24
181,62	1376,24
181,84	1333,23
182,05	1320,94
182,27	1329,13
182,49	1329,13
182,71	1331,18
182,92	1329,13
183,14	1316,84
183,36	1366,00
183,58	1288,17
183,80	1411,05
184,01	1337,32
184,23	1439,72
184,45	1415,15
184,67	1292,27
184,89	1404,91
185,10	1333,23
185,32	1353,71
185,54	1378,28
185,76	1341,42
185,97	1398,76
186,19	1296,36
186,41	1398,76
186,63	1316,84
186,84	1296,36
187,06	1343,47
187,28	1370,09
187,50	1343,47
187,72	1386,47
187,93	1400,81
188,15	1302,51
188,37	1341,42
188,59	1286,12
188,80	1392,62
189,02	1327,08
189,24	1343,47
189,46	1312,75
189,67	1398,76
189,89	1333,23
190,11	1316,84
190,33	1425,39
190,54	1427,43
190,76	1376,24
190,98	1349,61
191,20	1376,24
191,41	1345,52
191,63	1484,78
191,85	1349,61
192,07	1384,43
192,28	1374,19
192,50	1386,47
192,72	1357,80
192,94	1406,95
193,15	1275,88
193,37	1392,62
193,59	1484,78
193,81	1443,82
194,02	1341,42
194,24	1347,56
194,46	1322,99
194,67	1431,53
194,89	1333,23
195,11	1382,38
195,33	1423,34
195,54	1406,95
195,76	1384,43
195,98	1361,90
196,20	1357,80
196,41	1349,61
196,63	1325,04
196,85	1374,19
197,06	1304,56
197,28	1368,04
197,50	1312,75
197,72	1325,04
197,93	1376,24
198,15	1345,52
198,37	1335,28
198,58	1359,85
198,80	1415,15
199,02	1386,47
199,24	1316,84
199,45	1347,56
199,67	1349,61
199,89	1351,66
200,10	1370,09
200,32	1277,93
200,54	1306,60
200,76	1386,47
200,97	1384,43
201,19	1351,66
201,41	1363,95
201,62	1292,27
201,84	1404,91
202,06	1335,28
202,28	1335,28
202,49	1361,90
202,71	1447,91
202,93	1406,95
203,14	1353,71
203,36	1343,47
203,58	1343,47
203,79	1284,08
204,01	1333,23
204,23	1374,19
204,44	1394,67
204,66	1243,12
204,88	1402,86
205,10	1325,04
205,31	1318,89
205,53	1357,80
205,75	1417,19
205,96	1378,28
206,18	1308,65
206,40	1300,46
206,61	1300,46
206,83	1294,32
207,05	1279,98
207,26	1284,08
207,48	1335,28
207,70	1390,57
207,91	1349,61
208,13	1294,32
208,35	1320,94
208,56	1300,46
208,78	1359,85
209,00	1349,61
209,21	1376,24
209,43	1431,53
209,65	1415,15
209,86	1417,19
210,08	1366,00
210,30	1439,72
210,51	1310,70
210,73	1345,52
210,95	1335,28
211,16	1398,76
211,38	1384,43
211,60	1294,32
211,81	1402,86
212,03	1359,85
212,25	1366,00
212,46	1398,76
212,68	1374,19
212,90	1302,51
213,11	1361,90
213,33	1384,43
213,55	1423,34
213,76	1417,19
213,98	1296,36
214,20	1341,42
214,41	1292,27
214,63	1425,39
214,84	1327,08
215,06	1374,19
215,28	1425,39
215,49	1325,04
215,71	1400,81
215,93	1402,86
216,14	1310,70
216,36	1318,89
216,58	1374,19
216,79	1359,85
217,01	1366,00
217,22	1292,27
217,44	1439,72
217,66	1431,53
217,87	1363,95
218,09	1329,13
218,31	1284,08
218,52	1419,24
218,74	1343,47
218,95	1343,47
219,17	1329,13
219,39	1325,04
219,60	1454,06
219,82	1306,60
220,04	1441,77
220,25	1366,00
220,47	1341,42
220,68	1384,43
220,90	1409,00
221,12	1322,99
221,33	1329,13
221,55	1392,62
221,77	1316,84
221,98	1411,05
222,20	1349,61
222,41	1366,00
222,63	1357,80
222,85	1419,24
223,06	1353,71
223,28	1353,71
223,49	1279,98
223,71	1343,47
223,93	1349,61
224,14	1390,57
224,36	1425,39
224,57	1320,94
224,79	1388,52
225,01	1366,00
225,22	1382,38
225,44	1316,84
225,65	1316,84
225,87	1374,19
226,09	1361,90
226,30	1443,82
226,52	1366,00
226,73	1275,88
226,95	1423,34
227,17	1415,15
227,38	1286,12
227,60	1431,53
227,81	1325,04
228,03	1394,67
228,24	1421,29
228,46	1357,80
228,68	1302,51
228,89	1333,23
229,11	1279,98
229,32	1308,65
229,54	1239,02
229,75	1335,28
229,97	1394,67
230,19	1333,23
230,40	1294,32
230,62	1296,36
230,83	1337,32
231,05	1398,76
231,26	1345,52
231,48	1382,38
231,70	1443,82
231,91	1308,65
232,13	1366,00
232,34	1400,81
232,56	1308,65
232,77	1366,00
232,99	1308,65
233,21	1523,69
233,42	1341,42
233,64	1402,86
233,85	1296,36
234,07	1325,04
234,28	1427,43
234,50	1363,95
234,71	1316,84
234,93	1415,15
235,15	1277,93
235,36	1333,23
235,58	1398,76
235,79	1368,04
236,01	1382,38
236,22	1447,91
236,44	1441,77
236,65	1304,56
236,87	1370,09
237,08	1316,84
237,30	1368,04
237,52	1357,80
237,73	1300,46
237,95	1415,15
238,16	1275,88
238,38	1351,66
238,59	1277,93
238,81	1415,15
239,02	1327,08
239,24	1425,39
239,45	1351,66
239,67	1415,15
239,88	1335,28
240,10	1341,42
240,31	1343,47
240,53	1275,88
240,74	1341,42
240,96	1400,81
241,18	1382,38
241,39	1236,97
241,61	1394,67
241,82	1255,40
242,04	1335,28
