178,13	1202,16
178,35	1202,16
178,57	1202,16
178,78	1259,50
179,00	1220,59
179,22	1357,80
179,44	1409,00
179,66	1366,00
179,87	1460,20
180,09	1366,00
180,31	1439,72
180,53	1361,90
180,75	1359,85
180,96	1284,08
181,18	1341,42
181,40	1366,00
181,62	1382,38
181,84	1472,49
182,05	1376,24
182,27	1341,42
182,49	1310,70
182,71	1300,46
182,92	1466,35
183,14	1357,80
183,36	1374,19
183,58	1386,47
183,80	1425,39
184,01	1325,04
184,23	1392,62
184,45	1419,24
184,67	1402,86
184,89	1275,88
185,10	1406,95
185,32	1366,00
185,54	1347,56
185,76	1353,71
185,97	1370,09
186,19	1398,76
186,41	1357,80
186,63	1374,19
186,84	1349,61
187,06	1318,89
187,28	1400,81
187,50	1294,32
187,72	1390,57
187,93	1417,19
188,15	1357,80
188,37	1460,20
188,59	1406,95
188,80	1411,05
189,02	1452,01
189,24	1386,47
189,46	1464,30
189,67	1419,24
189,89	1378,28
190,11	1335,28
190,33	1400,81
190,54	1411,05
190,76	1464,30
190,98	1370,09
191,20	1349,61
191,41	1370,09
191,63	1509,35
191,85	1398,76
192,07	1417,19
192,28	1325,04
192,50	1325,04
192,72	1370,09
192,94	1415,15
193,15	1349,61
193,37	1449,96
193,59	1458,15
193,81	1359,85
194,02	1333,23
194,24	1374,19
194,46	1384,43
194,67	1368,04
194,89	1406,95
195,11	1357,80
195,33	1398,76
195,54	1468,39
195,76	1366,00
195,98	1366,00
196,20	1359,85
196,41	1341,42
196,63	1439,72
196,85	1456,11
197,06	1286,12
197,28	1333,23
197,50	1382,38
197,72	1357,80
197,93	1370,09
198,15	1419,24
198,37	1419,24
198,58	1382,38
198,80	1310,70
199,02	1398,76
199,24	1382,38
199,45	1392,62
199,67	1327,08
199,89	1382,38
200,10	1374,19
200,32	1304,56
200,54	1312,75
200,76	1394,67
200,97	1429,48
201,19	1312,75
201,41	1376,24
201,62	1349,61
201,84	1366,00
202,06	1427,43
202,28	1439,72
202,49	1456,11
202,71	1466,35
202,93	1316,84
203,14	1415,15
203,36	1349,61
203,58	1366,00
203,79	1335,28
204,01	1464,30
204,23	1347,56
204,44	1384,43
204,66	1419,24
204,88	1423,34
205,10	1402,86
205,31	1325,04
205,53	1359,85
205,75	1400,81
205,96	1361,90
206,18	1374,19
206,40	1284,08
206,61	1349,61
206,83	1357,80
207,05	1308,65
207,26	1366,00
207,48	1476,59
207,70	1359,85
207,91	1417,19
208,13	1366,00
208,35	1374,19
208,56	1370,09
208,78	1409,00
209,00	1376,24
209,21	1363,95
209,43	1392,62
209,65	1423,34
209,86	1376,24
210,08	1427,43
210,30	1449,96
210,51	1325,04
210,73	1351,66
210,95	1433,58
211,16	1341,42
211,38	1325,04
211,60	1357,80
211,81	1415,15
212,03	1325,04
212,25	1400,81
212,46	1390,57
212,68	1449,96
212,90	1431,53
213,11	1333,23
213,33	1497,07
213,55	1374,19
213,76	1374,19
213,98	1411,05
214,20	1505,26
214,41	1431,53
214,63	1376,24
214,84	1382,38
215,06	1398,76
215,28	1390,57
215,49	1439,72
215,71	1449,96
215,93	1464,30
216,14	1374,19
216,36	1380,33
216,58	1406,95
216,79	1441,77
217,01	1384,43
217,22	1357,80
217,44	1529,83
217,66	1406,95
217,87	1441,77
218,09	1325,04
218,31	1345,52
218,52	1382,38
218,74	1400,81
218,95	1439,72
219,17	1339,37
219,39	1345,52
219,60	1415,15
219,82	1406,95
220,04	1325,04
220,25	1396,71
220,47	1343,47
220,68	1460,20
220,90	1366,00
221,12	1380,33
221,33	1353,71
221,55	1423,34
221,77	1359,85
221,98	1296,36
222,20	1423,34
222,41	1378,28
222,63	1337,32
222,85	1390,57
223,06	1357,80
223,28	1396,71
223,49	1415,15
223,71	1447,91
223,93	1366,00
224,14	1400,81
224,36	1390,57
224,57	1322,99
224,79	1400,81
225,01	1435,63
225,22	1423,34
225,44	1398,76
225,65	1390,57
225,87	1386,47
226,09	1327,08
226,30	1505,26
226,52	1415,15
226,73	1308,65
226,95	1470,44
227,17	1392,62
227,38	1419,24
227,60	1507,30
227,81	1306,60
228,03	1400,81
228,24	1456,11
228,46	1406,95
228,68	1374,19
228,89	1390,57
229,11	1357,80
229,32	1398,76
229,54	1316,84
229,75	1423,34
229,97	1325,04
230,19	1308,65
230,40	1374,19
230,62	1325,04
230,83	1406,95
231,05	1439,72
231,26	1353,71
231,48	1308,65
231,70	1406,95
231,91	1390,57
232,13	1458,15
232,34	1445,87
232,56	1357,80
232,77	1423,34
232,99	1335,28
233,21	1540,07
233,42	1308,65
233,64	1447,91
233,85	1390,57
234,07	1370,09
234,28	1357,80
234,50	1400,81
234,71	1351,66
234,93	1398,76
235,15	1359,85
235,36	1366,00
235,58	1406,95
235,79	1341,42
236,01	1388,52
236,22	1394,67
236,44	1476,59
236,65	1390,57
236,87	1376,24
237,08	1382,38
237,30	1423,34
237,52	1331,18
237,73	1386,47
237,95	1423,34
238,16	1349,61
238,38	1452,01
238,59	1382,38
238,81	1411,05
239,02	1345,52
239,24	1394,67
239,45	1433,58
239,67	1382,38
239,88	1374,19
240,10	1390,57
240,31	1345,52
240,53	1325,04
240,74	1357,80
240,96	1392,62
241,18	1388,52
241,39	1380,33
241,61	1394,67
241,82	1327,08
242,04	1335,28
